,mean_abs_deviation,max_abs_deviation
hqr,0.6133775108718169,2.6363636363636402
qra,0.7395682335887337,2.6363636363636402
cqr_hqr,0.6021691861669083,1.0454545454545467
aci_hqr,1.3626889625181178,3.7727272727272663
waci_hqr,0.5641799544419129,1.2779043280182236
