,mean_abs_deviation,max_abs_deviation
hqr,0.5590645820861866,1.1615472127417519
qra,0.7169179099255956,1.616609783845277
cqr_hqr,0.497416561064162,0.9340159271899893
aci_hqr,1.2945706059640159,2.8680318543799785
waci_hqr,0.45526988890357245,0.9340159271899893
